event_id,origintime,magnitude,magnitude_source,max_mmi,latitude,longitude,depth_km,err_lat,err_lon,err_depth,err_origintime,state,county,status
10942,2019-02-17 08:44:32,1.7,OGS,None,36.46283333,-98.77866667,6.31,0.21,0.21,0.4,None,Oklahoma,Major,Reviewed
10962,2019-02-17 09:23:20,0.5,OGS,None,36.52866667,-98.95383333,4.39,0.42,0.42,1.1,None,Oklahoma,Woodward,Reviewed
10963,2019-02-17 09:58:58,1.2,OGS,None,36.45866667,-98.77966667,5.95,0.21,0.21,0.5,None,Oklahoma,Major,Reviewed
10964,2019-02-17 11:04:57,1.5,OGS,None,36.4455,-96.89033333,5.81,0.28,0.28,0.4,None,Oklahoma,Pawnee,Reviewed
10965,2019-02-17 13:13:53,0.5,OGS,None,36.44666667,-96.88866667,3.36,0.14,0.14,0.8,None,Oklahoma,Pawnee,Reviewed
10968,2019-02-17 14:03:02,1.2,OGS,None,36.45516667,-98.7935,6.63,0.21,0.21,0.4,None,Oklahoma,Major,Reviewed
10971,2019-02-17 14:49:48,0.8,OGS,None,36.44833333,-98.785,7.0,0.85,0.85,0.8,None,Oklahoma,Major,Reviewed
9244,2019-02-17 15:31:27,1.6,OGS,None,35.115,-97.871,7.06,0.42,0.42,0.6,None,Oklahoma,Grady,Reviewed
10973,2019-02-17 15:53:36,1.4,OGS,None,35.83833333,-98.2285,6.52,0.35,0.35,0.8,None,Oklahoma,Blaine,Reviewed
10974,2019-02-17 16:57:07,1.4,OGS,None,36.755,-97.5245,7.47,0.28,0.28,0.9,None,Oklahoma,Grant,Reviewed
10467,2019-02-17 17:49:28,2.1,OGS,None,35.12833333,-97.86916667,7.1,0.28,0.28,0.7,None,Oklahoma,Grady,Reviewed
10957,2019-02-17 22:45:37,2.6,OGS,None,36.46283333,-98.76416667,7.1,0.14,0.14,0.2,None,Oklahoma,Major,Reviewed
10975,2019-02-17 23:46:40,1.5,OGS,None,36.69633333,-97.69133333,6.72,0.21,0.21,0.6,None,Oklahoma,Grant,Reviewed
10976,2019-02-18 00:25:24,2.1,OGS,None,37.05416667,-97.36933333,5.44,0.42,0.42,0.7,None,Kansas,Sumner,Reviewed
10979,2019-02-18 00:40:19,0.7,OGS,None,36.46416667,-98.81566667,5.93,0.35,0.35,0.8,None,Oklahoma,Woods,Reviewed
5955,2019-02-18 00:42:36,2.0,OGS,None,37.26488113,-97.77765656,5.0,3.47,3.45,0.0,0.46003058,Kansas,Sumner,Preliminary
10981,2019-02-18 02:31:42,0.6,OGS,None,36.45533333,-98.76466667,7.23,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
9248,2019-02-18 04:35:12,0.4,OGS,None,35.13116667,-97.85,9.76,1.7,1.7,2.9,None,Oklahoma,Grady,Reviewed
9249,2019-02-18 04:38:03,1.8,OGS,None,35.13366667,-97.863,7.41,0.35,0.35,0.6,None,Oklahoma,Grady,Reviewed
9253,2019-02-18 04:51:40,1.3,OGS,None,35.12016667,-97.90816667,6.8,0.99,0.99,1.5,None,Oklahoma,Grady,Reviewed
10982,2019-02-18 05:32:36,1.0,OGS,None,36.45616667,-98.7635,7.79,0.07,0.07,0.1,None,Oklahoma,Major,Reviewed
10983,2019-02-18 05:41:31,0.3,OGS,None,36.45583333,-98.76433333,7.46,0.07,0.07,0.1,None,Oklahoma,Major,Reviewed
10984,2019-02-18 06:16:26,0.4,OGS,None,36.455,-98.79483333,7.46,0.57,0.57,0.9,None,Oklahoma,Major,Reviewed
11073,2019-02-18 07:48:16,1.0,OGS,None,36.1425,-96.78533333,9.19,0.57,0.57,1.8,None,Oklahoma,Payne,Reviewed
9254,2019-02-18 08:25:46,1.6,OGS,None,35.00716667,-97.9015,9.97,0.28,0.28,1.0,None,Oklahoma,Grady,Reviewed
9256,2019-02-18 17:57:37,0.7,OGS,None,35.121,-97.8765,7.09,0.71,0.71,2.0,None,Oklahoma,Grady,Reviewed
11075,2019-02-18 18:15:11,1.2,OGS,None,36.45666667,-98.766,7.88,0.14,0.14,0.1,None,Oklahoma,Major,Reviewed
9258,2019-02-18 22:44:57,1.5,OGS,None,35.117,-97.86933333,4.94,0.57,0.57,1.4,None,Oklahoma,Grady,Reviewed
9259,2019-02-18 22:48:38,1.6,OGS,None,35.11683333,-97.86883333,6.71,0.35,0.35,0.7,None,Oklahoma,Grady,Reviewed
10469,2019-02-18 22:55:26,2.3,OGS,None,35.13033333,-97.85516667,7.23,0.28,0.28,0.5,None,Oklahoma,Grady,Reviewed
11079,2019-02-19 00:32:55,1.4,OGS,None,36.1715,-97.0655,8.37,0.21,0.21,1.6,None,Oklahoma,Payne,Reviewed
9262,2019-02-19 03:48:11,0.6,OGS,None,35.11466667,-97.85433333,9.98,0.99,0.99,2.8,None,Oklahoma,Grady,Reviewed
11081,2019-02-19 03:48:28,0.8,OGS,None,36.4565,-98.769,7.4,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
9264,2019-02-19 05:13:06,0.9,OGS,None,35.14383333,-97.86916667,9.5,1.2,1.2,2.3,None,Oklahoma,Grady,Reviewed
9265,2019-02-19 06:30:10,1.5,OGS,None,35.127,-97.86283333,6.88,0.35,0.35,0.5,None,Oklahoma,Grady,Reviewed
9266,2019-02-19 07:09:31,0.6,OGS,None,35.1315,-97.88266667,6.54,0.64,0.64,2.1,None,Oklahoma,Grady,Reviewed
11085,2019-02-19 07:36:47,2.8,OGS,None,36.07216667,-97.60333333,5.0,0.14,0.14,0.5,None,Oklahoma,Logan,Reviewed
9269,2019-02-19 09:51:15,1.2,OGS,None,35.0655,-97.76216667,7.32,0.85,0.85,1.9,None,Oklahoma,McClain,Reviewed
9271,2019-02-19 13:02:44,0.9,OGS,None,35.09816667,-97.817,10.75,0.92,0.92,2.3,None,Oklahoma,Grady,Reviewed
9272,2019-02-19 13:30:13,1.5,OGS,None,35.1385,-97.871,7.47,0.64,0.64,0.7,None,Oklahoma,Grady,Reviewed
10471,2019-02-19 18:08:11,2.9,OGS,None,35.12966667,-97.86833333,7.0,0.21,0.21,0.4,None,Oklahoma,Grady,Reviewed
11086,2019-02-19 20:56:19,1.5,OGS,None,36.53083333,-98.96466667,4.46,0.28,0.28,0.8,None,Oklahoma,Woodward,Reviewed
9276,2019-02-19 23:27:10,0.9,OGS,None,35.0515,-97.76066667,7.92,0.99,0.99,1.9,None,Oklahoma,McClain,Reviewed
9277,2019-02-20 01:31:37,0.5,OGS,None,35.12416667,-97.8685,7.1,0.21,0.21,0.7,None,Oklahoma,Grady,Reviewed
11087,2019-02-20 04:55:40,1.5,OGS,None,36.29483333,-98.16733333,5.67,0.21,0.21,0.6,None,Oklahoma,Blaine,Reviewed
11088,2019-02-20 05:15:30,1.7,OGS,None,36.75016667,-98.754,5.59,0.28,0.28,0.7,None,Oklahoma,Woods,Reviewed
9278,2019-02-20 05:37:26,0.8,OGS,None,35.12583333,-97.8665,7.54,0.42,0.42,1.3,None,Oklahoma,Grady,Reviewed
11089,2019-02-20 06:55:15,2.1,OGS,None,36.46183333,-96.87216667,4.64,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
11090,2019-02-20 08:06:02,2.0,OGS,None,34.72716667,-97.57366667,6.4,0.28,0.28,0.6,None,Oklahoma,Garvin,Reviewed
10470,2019-02-20 08:30:02,2.4,OGS,None,35.12466667,-97.8535,6.02,0.28,0.28,0.7,None,Oklahoma,Grady,Reviewed
9281,2019-02-20 08:52:08,0.3,OGS,None,35.1305,-97.881,6.73,0.21,0.21,0.8,None,Oklahoma,Grady,Reviewed
11091,2019-02-20 16:35:53,1.1,OGS,None,36.5295,-98.96116667,5.13,0.49,0.49,1.3,None,Oklahoma,Woodward,Reviewed
9282,2019-02-20 16:55:35,1.9,OGS,None,35.12716667,-97.87533333,7.03,0.42,0.42,0.6,None,Oklahoma,Grady,Reviewed
9285,2019-02-20 21:55:32,1.4,OGS,None,35.1215,-97.88133333,6.9,0.42,0.42,0.7,None,Oklahoma,Grady,Reviewed
11096,2019-02-20 23:38:40,0.9,OGS,None,36.53633333,-98.95616667,6.22,0.14,0.14,0.3,None,Oklahoma,Woodward,Reviewed
11097,2019-02-21 01:09:21,0.2,OGS,None,36.45216667,-98.7635,7.61,0.14,0.14,0.2,None,Oklahoma,Major,Reviewed
9286,2019-02-21 02:08:38,1.1,OGS,None,35.112,-97.94283333,9.01,0.42,0.42,2.0,None,Oklahoma,Grady,Reviewed
11098,2019-02-21 03:22:52,0.8,OGS,None,36.53816667,-98.95416667,6.59,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
9288,2019-02-21 04:59:13,0.7,OGS,None,34.96066667,-97.8605,5.48,0.85,0.85,2.1,None,Oklahoma,Grady,Reviewed
10468,2019-02-21 14:52:32,2.4,OGS,None,35.1295,-97.86666667,6.3,0.28,0.28,0.6,None,Oklahoma,Grady,Reviewed
9291,2019-02-21 15:29:49,0.7,OGS,None,35.06733333,-97.836,10.0,3.39,3.39,3.4,None,Oklahoma,Grady,Reviewed
11099,2019-02-21 15:36:21,0.9,OGS,None,36.47683333,-98.74683333,9.17,0.35,0.35,0.7,None,Oklahoma,Woods,Reviewed
6274,2019-02-21 17:09:40,1.9,OGS,None,36.32516667,-99.04483333,0.0,3.39,3.39,205.1,None,Oklahoma,Woodward,Preliminary
11102,2019-02-21 21:17:42,2.0,OGS,None,35.67233333,-97.38883333,6.96,0.21,0.21,0.4,None,Oklahoma,Oklahoma,Reviewed
11104,2019-02-21 23:20:10,3.0,OGS,None,37.28883333,-97.92983333,3.6,0.21,0.21,0.4,None,Kansas,Harper,Reviewed
11106,2019-02-22 02:09:27,0.8,OGS,None,36.45483333,-98.79466667,7.62,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
11109,2019-02-22 04:46:51,1.7,OGS,None,36.11616667,-97.8535,6.72,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
11110,2019-02-22 09:20:38,2.0,OGS,None,35.82966667,-98.24883333,7.45,0.21,0.21,0.6,None,Oklahoma,Blaine,Reviewed
11111,2019-02-22 12:20:29,1.3,OGS,None,36.45566667,-98.76733333,7.06,0.14,0.14,0.2,None,Oklahoma,Major,Reviewed
11115,2019-02-22 15:19:53,1.4,OGS,None,36.40666667,-97.816,7.19,0.28,0.28,0.5,None,Oklahoma,Garfield,Reviewed
11116,2019-02-22 16:29:29,1.2,OGS,None,36.36683333,-96.99066667,4.19,0.14,0.14,0.9,None,Oklahoma,Pawnee,Reviewed
11117,2019-02-22 16:42:57,2.3,OGS,None,36.45983333,-98.76166667,6.89,0.21,0.21,0.3,None,Oklahoma,Major,Reviewed
9292,2019-02-22 17:26:27,0.8,OGS,None,35.09683333,-97.86083333,8.29,1.06,1.06,3.0,None,Oklahoma,Grady,Reviewed
11121,2019-02-22 17:45:43,2.0,OGS,None,36.45333333,-98.7655,7.36,0.28,0.28,0.3,None,Oklahoma,Major,Reviewed
11287,2019-02-22 18:24:09,1.2,OGS,None,36.45583333,-98.761,7.87,0.14,0.14,0.2,None,Oklahoma,Major,Reviewed
11291,2019-02-22 18:47:34,2.2,OGS,None,35.08583333,-96.295,5.0,1.06,1.06,3.4,None,Oklahoma,Hughes,Reviewed
9293,2019-02-22 19:37:36,1.4,OGS,None,35.12116667,-97.864,4.29,0.57,0.57,1.7,None,Oklahoma,Grady,Reviewed
9295,2019-02-22 23:34:33,1.3,OGS,None,35.06,-97.74766667,7.58,0.35,0.35,0.7,None,Oklahoma,McClain,Reviewed
9296,2019-02-23 01:24:43,1.7,OGS,None,35.134,-97.86133333,7.93,0.28,0.28,0.5,None,Oklahoma,Grady,Reviewed
9299,2019-02-23 02:44:59,1.9,OGS,None,35.1375,-97.8515,6.89,0.28,0.28,0.5,None,Oklahoma,Grady,Reviewed
11292,2019-02-23 03:48:14,1.2,OGS,None,36.83633333,-97.741,6.17,0.28,0.28,0.7,None,Oklahoma,Grant,Reviewed
11293,2019-02-23 03:48:57,1.8,OGS,None,36.83733333,-97.7435,7.4,0.21,0.21,0.4,None,Oklahoma,Grant,Reviewed
11294,2019-02-23 04:23:26,1.7,OGS,None,36.83483333,-97.7395,5.85,0.21,0.21,0.5,None,Oklahoma,Grant,Reviewed
11296,2019-02-23 05:44:18,1.1,OGS,None,36.44933333,-98.77266667,7.99,0.21,0.21,0.2,None,Oklahoma,Major,Reviewed
11297,2019-02-23 07:13:36,2.0,OGS,None,36.83583333,-97.74133333,7.17,0.14,0.14,0.3,None,Oklahoma,Grant,Reviewed
11300,2019-02-23 07:23:21,1.5,OGS,None,36.8385,-97.74133333,7.52,0.21,0.21,0.5,None,Oklahoma,Grant,Reviewed
11301,2019-02-23 08:06:56,2.1,OGS,None,36.83583333,-97.74016667,7.44,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
11302,2019-02-23 08:08:04,1.1,OGS,None,36.357,-96.99333333,3.4,0.21,0.21,1.6,None,Oklahoma,Pawnee,Reviewed
11303,2019-02-23 08:16:26,1.0,OGS,None,36.83833333,-97.75216667,7.76,0.49,0.49,0.9,None,Oklahoma,Grant,Reviewed
11304,2019-02-23 08:16:47,1.4,OGS,None,36.84183333,-97.75366667,7.65,0.35,0.35,0.6,None,Oklahoma,Grant,Reviewed
11305,2019-02-23 08:20:33,1.7,OGS,None,35.56266667,-97.11383333,6.0,0.28,0.28,0.6,None,Oklahoma,Oklahoma,Reviewed
11306,2019-02-23 09:32:37,2.4,OGS,None,36.47916667,-98.48616667,6.82,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
11307,2019-02-23 10:33:14,1.3,OGS,None,36.35016667,-97.7665,7.11,0.21,0.21,0.5,None,Oklahoma,Garfield,Reviewed
11308,2019-02-23 10:35:07,1.6,OGS,None,35.98983333,-97.525,6.62,0.21,0.21,0.4,None,Oklahoma,Logan,Reviewed
11310,2019-02-23 10:57:07,0.9,OGS,None,35.97983333,-97.52633333,4.08,0.21,0.21,0.4,None,Oklahoma,Logan,Reviewed
9301,2019-02-23 12:29:28,1.6,OGS,None,35.1355,-97.858,7.95,0.35,0.35,0.5,None,Oklahoma,Grady,Reviewed
11312,2019-02-23 14:38:19,2.4,OGS,None,36.836,-97.7425,7.32,0.14,0.14,0.3,None,Oklahoma,Grant,Reviewed
11313,2019-02-23 14:38:39,2.3,OGS,None,36.83483333,-97.7475,7.44,0.28,0.28,0.5,None,Oklahoma,Grant,Reviewed
11314,2019-02-24 15:07:01,1.7,OGS,None,36.5345,-98.96583333,6.76,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
10464,2019-02-24 15:28:35,2.4,OGS,None,35.1345,-97.59033333,7.91,0.35,0.35,0.5,None,Oklahoma,McClain,Reviewed
11315,2019-02-25 02:18:31,0.9,OGS,None,36.5315,-98.9665,7.36,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
11316,2019-02-25 04:13:57,2.1,OGS,None,36.69833333,-98.42833333,7.45,0.14,0.14,0.5,None,Oklahoma,Alfalfa,Reviewed
11317,2019-02-25 08:09:43,1.4,OGS,None,36.283,-97.515,6.11,0.21,0.21,0.5,None,Oklahoma,Noble,Reviewed
9304,2019-02-25 13:14:38,1.6,OGS,None,35.18816667,-97.79183333,6.61,0.42,0.42,0.6,None,Oklahoma,Grady,Reviewed
9305,2019-02-25 18:50:36,1.6,OGS,None,35.12866667,-97.59583333,6.79,0.35,0.35,0.7,None,Oklahoma,McClain,Reviewed
10461,2019-02-25 23:20:25,2.0,OGS,None,35.13033333,-97.60416667,7.38,0.28,0.28,0.5,None,Oklahoma,McClain,Reviewed
11318,2019-02-26 05:51:36,1.2,OGS,None,37.02733333,-97.896,7.91,0.21,0.21,0.3,None,Kansas,Harper,Reviewed
11319,2019-02-26 08:27:27,1.2,OGS,None,36.4435,-98.785,7.91,0.35,0.35,0.4,None,Oklahoma,Major,Reviewed
11320,2019-02-26 08:51:04,1.7,OGS,None,36.21983333,-96.94716667,5.41,0.21,0.21,0.5,None,Oklahoma,Payne,Reviewed
11321,2019-02-26 10:35:54,1.6,OGS,None,36.21266667,-97.55366667,3.53,0.21,0.21,0.6,None,Oklahoma,Logan,Reviewed
11322,2019-02-26 11:33:37,0.8,OGS,None,36.45283333,-98.76916667,7.17,0.21,0.21,0.5,None,Oklahoma,Major,Reviewed
11323,2019-02-26 17:46:24,1.5,OGS,None,36.35866667,-97.11,5.65,0.28,0.28,0.6,None,Oklahoma,Noble,Reviewed
6481,2019-02-26 18:49:26,1.5,OGS,None,36.38533333,-98.9595,0.0,1.63,1.63,1.2,None,Oklahoma,Woodward,Reviewed
6482,2019-02-26 21:02:45,2.0,OGS,None,36.20916667,-95.84316667,0.0,0.64,0.64,0.6,None,Oklahoma,Tulsa,Reviewed
10958,2019-02-26 23:50:25,3.8,USGS,None,36.87783333,-97.92033333,6.75,0.14,0.14,0.3,None,Oklahoma,Grant,Reviewed
11324,2019-02-26 23:57:26,2.6,OGS,None,36.87916667,-97.92066667,7.03,0.14,0.14,0.3,None,Oklahoma,Grant,Reviewed
11325,2019-02-27 00:58:42,2.3,OGS,None,36.48466667,-98.7335,7.99,0.21,0.21,0.3,None,Oklahoma,Woods,Reviewed
11326,2019-02-27 02:27:18,0.8,OGS,None,36.44983333,-96.88466667,2.65,0.14,0.14,1.2,None,Oklahoma,Pawnee,Reviewed
11327,2019-02-27 02:27:51,0.2,OGS,None,36.44833333,-96.88616667,2.3,0.21,0.21,2.0,None,Oklahoma,Pawnee,Reviewed
11328,2019-02-27 02:28:28,1.0,OGS,None,36.44883333,-96.88583333,3.32,0.14,0.14,0.7,None,Oklahoma,Pawnee,Reviewed
11329,2019-02-27 02:52:13,0.2,OGS,None,36.56233333,-98.95116667,10.33,1.2,1.2,2.0,None,Oklahoma,Woodward,Reviewed
11330,2019-02-27 04:55:08,0.9,OGS,None,36.52783333,-98.98066667,7.6,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
11331,2019-02-27 05:29:00,1.1,OGS,None,36.478,-98.73816667,8.87,0.35,0.35,0.6,None,Oklahoma,Major,Reviewed
11332,2019-02-27 05:47:37,2.4,OGS,None,36.15,-97.484,6.35,0.14,0.14,0.5,None,Oklahoma,Logan,Reviewed
11334,2019-02-27 06:01:55,1.2,OGS,None,36.45233333,-98.78466667,6.59,0.42,0.42,1.1,None,Oklahoma,Major,Reviewed
11335,2019-02-27 06:15:46,1.6,OGS,None,36.28283333,-98.868,7.46,0.49,0.49,0.8,None,Oklahoma,Dewey,Reviewed
11336,2019-02-27 07:45:18,1.6,OGS,None,36.87583333,-97.91333333,6.51,0.35,0.35,0.5,None,Oklahoma,Grant,Reviewed
11338,2019-02-27 08:26:03,0.0,OGS,None,36.52833333,-98.98466667,6.79,0.07,0.07,0.2,None,Oklahoma,Woodward,Reviewed
10959,2019-02-27 13:01:06,3.2,USGS,None,36.87666667,-97.92083333,7.14,0.14,0.14,0.3,None,Oklahoma,Grant,Reviewed
9309,2019-02-27 13:08:08,1.7,OGS,None,35.12666667,-97.87616667,7.98,0.35,0.35,0.6,None,Oklahoma,Grady,Reviewed
11339,2019-02-27 16:40:58,1.6,OGS,None,36.65483333,-99.03366667,7.81,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
11340,2019-02-27 17:48:26,2.5,OGS,None,34.08283333,-97.4035,15.0,0.49,0.49,1.6,None,Oklahoma,Carter,Reviewed
11341,2019-02-27 21:04:29,2.1,OGS,None,36.29416667,-98.205,6.41,0.21,0.21,0.4,None,Oklahoma,Blaine,Reviewed
11342,2019-02-28 00:01:54,2.3,OGS,None,36.278,-97.50066667,7.17,0.14,0.14,0.5,None,Oklahoma,Noble,Reviewed
10960,2019-02-28 02:13:48,3.1,OGS,None,36.27816667,-97.501,5.69,0.14,0.14,0.5,None,Oklahoma,Noble,Reviewed
11343,2019-02-28 02:23:38,1.5,OGS,None,36.27966667,-97.50883333,6.56,0.14,0.14,0.5,None,Oklahoma,Noble,Reviewed
11344,2019-02-28 05:04:31,1.8,OGS,None,34.62933333,-96.28233333,5.85,0.78,0.78,0.9,None,Oklahoma,Coal,Reviewed
11345,2019-02-28 05:35:59,1.0,OGS,None,36.27833333,-97.51333333,6.18,0.28,0.28,0.7,None,Oklahoma,Noble,Reviewed
11346,2019-02-28 09:26:06,1.7,OGS,None,36.2735,-97.63716667,7.28,0.21,0.21,0.6,None,Oklahoma,Garfield,Reviewed
11347,2019-02-28 11:32:28,1.0,OGS,None,36.87183333,-97.9035,6.43,0.64,0.64,0.9,None,Oklahoma,Grant,Reviewed
11348,2019-02-28 12:29:24,1.9,OGS,None,35.86083333,-96.69433333,7.27,0.21,0.21,0.4,None,Oklahoma,Lincoln,Reviewed
9312,2019-02-28 13:15:03,0.4,OGS,None,35.1525,-97.893,8.43,1.34,1.34,1.8,None,Oklahoma,Grady,Reviewed
11349,2019-02-28 17:21:16,1.9,OGS,None,36.467,-98.815,6.19,0.28,0.28,0.4,None,Oklahoma,Woods,Reviewed
11350,2019-02-28 17:41:05,0.7,OGS,None,36.44883333,-96.88633333,3.02,0.21,0.21,1.1,None,Oklahoma,Pawnee,Reviewed
11412,2019-02-28 21:58:34,2.2,OGS,None,35.73433333,-97.55983333,6.57,0.14,0.14,0.4,None,Oklahoma,Oklahoma,Reviewed
11413,2019-02-28 23:05:10,1.2,OGS,None,36.32516667,-96.778,3.42,0.21,0.21,0.7,None,Oklahoma,Pawnee,Reviewed
11416,2019-03-01 00:04:44,1.2,OGS,None,36.32383333,-96.78066667,3.41,0.21,0.21,0.8,None,Oklahoma,Pawnee,Reviewed
11417,2019-03-01 00:15:23,3.1,OGS,None,35.7355,-97.56133333,6.37,0.07,0.07,0.3,None,Oklahoma,Oklahoma,Reviewed
11418,2019-03-01 03:29:03,1.7,OGS,None,34.6175,-96.31,6.54,1.13,1.13,1.0,None,Oklahoma,Coal,Reviewed
11420,2019-03-01 03:57:18,0.2,OGS,None,36.3255,-96.7805,3.77,0.28,0.28,0.8,None,Oklahoma,Pawnee,Reviewed
11421,2019-03-01 04:15:00,1.9,OGS,None,34.82016667,-97.51883333,4.61,0.35,0.35,0.9,None,Oklahoma,Garvin,Reviewed
11423,2019-03-01 04:22:36,0.9,OGS,None,36.65216667,-99.034,7.16,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
11425,2019-03-01 06:21:22,2.2,OGS,None,35.736,-97.56033333,6.11,0.14,0.14,0.3,None,Oklahoma,Oklahoma,Reviewed
11426,2019-03-01 07:06:16,1.5,OGS,None,35.82783333,-97.37383333,5.54,0.14,0.14,0.4,None,Oklahoma,Logan,Reviewed
11428,2019-03-01 11:50:04,2.2,OGS,None,36.11033333,-97.82316667,4.13,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
11430,2019-03-01 14:02:55,0.7,OGS,None,36.467,-96.8705,3.49,0.21,0.21,1.0,None,Oklahoma,Pawnee,Reviewed
7427,2019-03-01 17:03:13,1.8,OGS,None,36.07283333,-96.494,0.0,2.9,2.9,2.5,None,Oklahoma,Creek,Reviewed
10459,2019-03-01 22:09:37,2.3,OGS,None,35.1905,-97.7815,5.59,0.35,0.35,0.5,None,Oklahoma,Grady,Reviewed
9356,2019-03-02 02:13:11,1.6,OGS,None,35.18366667,-97.81233333,3.52,0.49,0.49,1.1,None,Oklahoma,Grady,Reviewed
11431,2019-03-02 03:00:59,2.2,OGS,None,35.733,-97.56766667,6.61,0.21,0.21,0.5,None,Oklahoma,Oklahoma,Reviewed
11432,2019-03-02 03:47:01,2.2,OGS,None,35.73366667,-97.56066667,6.13,0.14,0.14,0.3,None,Oklahoma,Oklahoma,Reviewed
11434,2019-03-02 05:01:10,1.0,OGS,None,36.4565,-98.76183333,8.56,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
9358,2019-03-02 09:31:41,1.5,OGS,None,35.18483333,-97.78833333,6.04,0.35,0.35,0.5,None,Oklahoma,Grady,Reviewed
11436,2019-03-02 09:57:39,1.1,OGS,None,36.44933333,-98.771,8.75,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
11437,2019-03-02 10:20:39,3.0,OGS,None,36.67283333,-98.47483333,7.65,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
11438,2019-03-02 11:21:53,1.9,OGS,None,35.92666667,-98.077,5.27,0.35,0.35,0.8,None,Oklahoma,Kingfisher,Reviewed
11440,2019-03-02 21:41:28,1.9,OGS,None,36.29033333,-98.8605,4.81,0.35,0.35,0.9,None,Oklahoma,Dewey,Reviewed
11441,2019-03-02 22:19:38,2.1,OGS,None,36.1025,-97.332,6.72,0.14,0.14,0.4,None,Oklahoma,Logan,Reviewed
9359,2019-03-03 01:04:12,1.6,OGS,None,35.11816667,-97.59233333,8.61,0.21,0.21,0.6,None,Oklahoma,McClain,Reviewed
9360,2019-03-03 04:12:38,1.7,OGS,None,35.23,-97.72366667,6.32,0.35,0.35,0.6,None,Oklahoma,Grady,Reviewed
11443,2019-03-03 04:55:04,1.1,OGS,None,36.52416667,-98.99416667,7.63,0.92,0.92,1.6,None,Oklahoma,Woodward,Reviewed
9361,2019-03-03 05:59:35,1.5,OGS,None,35.18433333,-97.79216667,6.07,0.28,0.28,0.4,None,Oklahoma,Grady,Reviewed
10961,2019-03-03 12:41:10,2.3,OGS,None,35.83433333,-96.636,6.76,0.21,0.21,0.4,None,Oklahoma,Lincoln,Reviewed
11444,2019-03-03 17:49:11,1.2,OGS,None,36.52433333,-98.64916667,6.56,0.07,0.07,0.3,None,Oklahoma,Woods,Reviewed
9362,2019-03-04 03:41:37,2.0,OGS,None,35.11116667,-97.60666667,7.74,0.85,0.85,1.4,None,Oklahoma,McClain,Reviewed
11445,2019-03-04 06:29:03,1.3,OGS,None,36.652,-99.03033333,7.67,0.28,0.28,0.2,None,Oklahoma,Woodward,Reviewed
11446,2019-03-04 08:08:17,1.8,OGS,None,37.05,-97.38,7.18,0.42,0.42,0.6,None,Kansas,Sumner,Reviewed
11448,2019-03-04 09:19:10,1.4,OGS,None,36.66216667,-99.03683333,8.05,0.49,0.49,0.8,None,Oklahoma,Woodward,Reviewed
9363,2019-03-04 12:28:25,2.1,OGS,None,35.12333333,-97.58383333,7.17,0.21,0.21,0.4,None,Oklahoma,McClain,Reviewed
11449,2019-03-04 14:47:31,2.3,OGS,None,35.83316667,-98.235,6.4,0.14,0.14,0.5,None,Oklahoma,Blaine,Reviewed
11451,2019-03-04 20:22:01,0.7,OGS,None,36.873,-97.9185,4.43,0.07,0.07,0.5,None,Oklahoma,Grant,Reviewed
11452,2019-03-04 21:06:05,2.2,OGS,None,36.87616667,-97.4375,7.87,0.28,0.28,0.9,None,Oklahoma,Kay,Reviewed
9365,2019-03-04 23:13:20,1.5,OGS,None,35.0495,-97.75633333,3.0,0.42,0.42,1.3,None,Oklahoma,McClain,Reviewed
11454,2019-03-05 00:50:52,2.0,OGS,None,36.35833333,-98.14933333,5.77,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
11455,2019-03-05 01:41:31,1.9,OGS,None,35.83466667,-98.2305,6.46,0.21,0.21,0.6,None,Oklahoma,Blaine,Reviewed
11456,2019-03-05 01:41:43,2.0,OGS,None,35.92066667,-98.17783333,5.0,0.78,0.78,2.5,None,Oklahoma,Blaine,Reviewed
11457,2019-03-05 03:10:25,1.7,OGS,None,36.18066667,-97.2395,9.5,0.14,0.14,0.9,None,Oklahoma,Noble,Reviewed
11458,2019-03-05 03:12:10,1.7,OGS,None,36.65133333,-99.028,7.51,0.28,0.28,0.3,None,Oklahoma,Woodward,Reviewed
11460,2019-03-05 04:04:26,2.0,OGS,None,36.8705,-97.43966667,5.0,0.28,0.28,0.8,None,Oklahoma,Kay,Reviewed
